"source","target","developer_comments"
"character_states_move_to_lay&cure","es wird gehandelt",""
"character_states_move_to_cafe","es wird gekocht",""
"character_states_move_to_console&mine","geht Mineralien abbauen",""
"character_states_move_to_sit","setzt sich hin",""
"character_states_move_to_sit&relax","ruht sich aus",""
"build_tooltip_remove","Block entfernen",""
"build_tooltip_error","Baufehler",""
"build_tooltip_noCargoBuildError","Es fehlen Materialien",""
"build_tooltip_undergroundBuildError","Nur Gerüste und Leitern können am Boden gebaut werden",""
"build_tooltip_landingBuildError","Zu nahe am Landeplatz",""
"build_tooltip_noFoundationError","Ein Block kann nicht ohne ein Gerüst platziert werden",""
"build_tooltip_busyBuildError","Hier wurde bereits ein Block gebaut",""
"build_tooltip_axisBuildError","Nur Achsenblöcke, stationäre oder rotierende Sektionen können auf einer Stationsachse erstellt werden",""
"build_tooltip_bottomSectionBuildError","Es ist nicht möglich auf dieser Seite der Sektion zu bauen",""
"build_tooltip_noCageBuildError","Kein Raum",""
"build_tooltip_pillarOnWhellBuildError","Kann nicht in einer rotierenden Sektion erstellt werden",""
"build_tooltip_rayIntersectBuildError","Luftschleuse oder Motor kann nicht geschlossen werden",""
"build_tooltip_noDoorBuildError","Kann nur an der Außenseite der Luftschleusentür platziert werden",""
"build_tooltip_engineLevelBuildError","Traktionsmotoren können ganz unten an der Station installiert werden",""
"build_tooltip_doorPresentBuildError","Kann nicht neben der Tür gesetzt werden",""
"build_tooltip_engineOnRouteBuildError","Triebwerke können während eines Fluges nicht neu montiert werden",""
"build_tooltip_insideDoorBuildError","Die Tür muss zuerst demontiert werden",""
"build_tooltip_needGravityBuildError","Kann nur in einer rotierenden Sektion installiert werden",""
"build_tooltip_buldAboveStairError","Die Treppe liegt auf dem Boden auf",""
"build_tooltip_noStairUpCageBuildError","Die Treppe liegt an der Decke an",""
"build_tooltip_noCageWithStairBuildError","Es ist unmöglich eine Leiter in diesem Raum zu bauen",""
"build_tooltip_upCageWithFurnitureBuildError","Im Obergeschoss müssen Möbel vor dem Bau gereinigt werden",""
"build_tooltip_cantPlaceDoorBuildError","Hier kann keine Tür installiert werden",""
"build_tooltip_cantDoorWithFurnitureBuildError","Vor dem Einbau der Tür muss der Raum frei sein",""
"build_tooltip_cantWriteWithEraser","Zum Löschen muss ein Block ausgewählt werden",""
"build_tooltip_cantBuildStairError","Hier kann keine Leiter installiert werden",""
"build_tooltip_cantBuildDoorError","Die Tür kann nur in Innenräumen installiert werden",""
"build_tooltip_needGate","Hier können nur große Tore installiert werden",""
"build_tooltip_noCageEraseError","Zum Löschen muss ein Block ausgewählt werden",""
"build_tooltip_notEmptyEraseError","Du musst diesen Speicherplatz freigeben, bevor du einen Block löschen kannst",""
"build_tooltip_bottomStairEraseError","Ein Block über der Treppe kann nicht gelöscht werden",""
"build_tooltip_axisEraseError","Eine Stations-Sektion oder Achse kann nicht gelöscht werden",""
"build_tooltip_doorEraseError","Diese Tür kann nicht entfernt werden",""
"build_tooltip_removeFurnitureDoorEraseError","Räume müssen freigegeben werden, bevor die Tür entfernt wird",""
"build_tooltip_nodeEraseError","Es ist möglich, nur den letzten Bauabschnitt zu entfernen, ohne dass daran Zellen angehängt sind",""
"build_tooltip_notEmptyWhellEraseError","Bevor du eine rotierende Sektion entfernen kannst, müssen alle daran angebrachten Blöcke entfernt werden.",""
"build_tooltip_notLastWhellEraseError","Zuerst musst du alle Blöcke entfernen die nach der rotierenden Sektion auf der Achse aufgebaut sind.",""
"build_tooltip_noSupportAfterDelete","Eine Station kann nicht in mehrere Teile geteilt werden",""
"build_tooltip_whellNodeEraseError","Eines der Segmente der rotierenden Sektion kann nicht gelöscht werden",""
"build_tooltip_cantEraseStairError","Hier gibt es keine Treppe zum Entfernen",""
"build_tooltip_cantEraseDoorError","Hier gibt es keine Tür zum Entfernen",""
"build_tooltip_eraseMakeDoorWithoutGate","Das Modul kann nicht entfernt werde, da die Innentür zur Aussentür wird",""
"route_none","Ziel wählen",""
"route_select_target","Klicken Sie auf ein Ziel",""
"route_total_time","{days} Tage, {hours} Stunden, {mins} Minuten",""
"route_fail_caption","Route kann nicht erstellt werden",""
"route_fail_with_shuttles","Warte, bis alle Shuttles angekommen und abgeflogen sind.",""
"route_fail_no_base","Warte, bis die Station an ihrem Ziel angekommen ist",""
"route_asteroid","Asteroid",""
"route_withoutHumans","Man braucht eine Crew, um zu fliegen",""
"secondment_failWithRoute","Du musst die geplante Flugroute stornieren, bevor du die Besatzung verlassen.",""
"secondment_failCaption","Die Crew kann nicht weitergeleitet werden",""
"cant_post_caption","Die Sendung kann nicht weitergeleitet werden",""
"cant_post_withoutHumans","Es gibt kein Personal auf der Empfangsstation",""
"research_geneticEngineering","Gentechnik",""
"research_plantsAdaptedToLowGravity","Pflanzen, die an geringe Schwerkraft angepasst sind",""
"research_biorepository","DNA Datenbank",""
"research_fabricEngineering","Gewebezucht",""
"research_syntheticMeat","Synthetisches Fleisch",""
"research_individualGenomeSequencing","Individuelle Genomsequenzierung",""
"research_increaseInLifeExpectancy","Längere Lebensdauer",""
"research_geneTherapy","Gewebezüchtung",""
"research_nanotechnology","Nanotechnologie",""
"research_nanobots","Nanobots",""
"research_nanosensors","Nanosensoren",""
"research_dnaChip","DNA-Chip",""
"research_nanotechnologyClothing","Nanotechnologische Kleidung",""
"research_cancerTreatment","Krebsbehandlung",""
"research_stoppingAging","Alterung stoppen",""
"research_superconductorsThatDoNotRequireCooling","Ungekühlte Supraleiter",""
"research_materialsWithUniqueMagneticProperties","Materialien mit einzigartigen magnetischen Eigenschaften",""
"research_compositeNanomaterials","Komposit-Nanomaterialien",""
"research_largesizeCarbonNanoconstructions","Kohlenstoffmakrostrukturen",""
"research_carbonComputers","Kohlenstoffelektronik",""
"research_ultralightHighstrengthMaterials","Ultraleichte, hochfeste Materialien",""
"research_hightemperatureConstructionMaterials","Hitzebeständige Materialien",""
"research_recombinationEngine","Rekombinationsantrieb",""
"research_thermonuclearEnergy","Fusionsenergie",""
"research_safeNuclearEnergy","Sichere Atomernergie",""
"research_nuclearPowerPlant","Kernkraftwerk",""
"research_nuclearEngine","Kernenergieantreib",""
"research_compactThermonuclearEnergy","Kompakte Fusionsenergie",""
"research_thermonuclearEngine","Fusionsantreib",""
"research_thermonuclearPowerPlant","Fusionskraftwerk",""
"research_highpowerLasers","Hochleistungslaser",""
"research_wirelessPowerTransmission","Drahtlose Energieübertragung",""
"research_laserEngine","Laser-Motor",""
"research_spaceElevator","Weltraumaufzug",""
"research_picotechnology","Picotechnologie",""
"research_quantumChips","Quanten-Chips",""
"research_radiationAbsorbingMaterials","Strahlungsabsorbierende Beschichtungen",""
"research_programmableMatter","Programmierbare Materie",""
"research_artificialIntelligence","Künstliche Intelligenz",""
"research_robots","Roboter",""
"research_augmentation","Augmentation",""
"research_adaptationOfTheBodyToAdverseConditions","Anpassung des Körpers an ungünstige Bedingungen",""
"research_cryogenics","Kryotechnik",""
"research_nanofabricator","Nanofabrikator",""
"research_replicator","Replikator",""
"research_femtotechnology","Femtotechnologie",""
"research_antigravity","Antigravitation",""
"research_forceFields","Kraftfelder",""
"research_productionOfAntimatter","Herstellung von Antimaterie",""
"research_photonicEngine","Antimaterieantrieb",""
"research_photonicPowerPlant","Antimateriereaktor",""
"research_interstellarShip","Interstellares Reisen",""
"research_description_geneticEngineering","Dient dazu, die gewünschten Eigenschaften eines veränderten oder gentechnisch veränderten Organismus zu erhalten.",""
"research_description_plantsAdaptedToLowGravity","In unserem Sonnensystem hat nur die Venus die gleiche Schwerkraft wie die Erde, wenn man von den Riesenplaneten absieht. In allen anderen Fällen, ob es sich um eine Raumstation oder eine Kolonie auf einem Planeten oder Satelliten handelt, wachsen die irdischen Organismen in geringer Schwerkraft.",""
"research_description_biorepository","Biorepositorien werden alle Daten über das genetische Material bekannter Lebewesen speichern.",""
"research_description_fabricEngineering","Technologie zur Synthese von Geweben und Organen aus der DNA eines bestimmten Menschen oder Lebewesens.",""
"research_description_syntheticMeat","Die Aufzucht von Tieren zur Nahrungsgewinnung ist seit Tausenden von Jahren ein notwendiger Prozess. Mit neuer Technologie kann Fleisch in der Produktion gezüchtet werden",""
"research_description_individualGenomeSequencing","Eine Karte des Genoms eines jeden Menschen wird es ermöglichen, Krankheiten oder Mutationen in einem frühen Stadium zu erkennen.",""
"research_description_increaseInLifeExpectancy","Die Kombination der bereits entdeckten Technologien wird es ermöglichen, das Potenzial für Langlebigkeit auszuschöpfen.",""
"research_description_geneTherapy","Einige Krankheiten können bei Erwachsenen oder Kindern geheilt werden, noch bevor sie sich manifestieren.",""
"research_description_nanotechnology","Ein Bereich der angewandten Wissenschaft und Technologie, der die Kontrolle der Materie auf molekularer Ebene ermöglicht.",""
"research_description_nanobots","Roboter von der Größe einiger weniger Moleküle, die bisher unzugängliche Aufgaben übernehmen können.",""
"research_description_nanosensors","Molekulardetektoren, die in praktisch jeder Umgebung und auf jeder Oberfläche platziert werden können.",""
"research_description_dnaChip","Die nächste Generation von Nanosensoren, die Informationen über die Gesundheit des Trägers empfangen können.",""
"research_description_nanotechnologyClothing","Kleidung, die nicht gereinigt werden muss und ihre Temperatur automatisch halten kann.",""
"research_description_cancerTreatment","Die Fähigkeit, viele Arten von Krebs zu behandeln.",""
"research_description_stoppingAging","Mit präventiven Maßnahmen können die Menschen so lange leben, wie sie wollen. Das Alter wird als archaische Krankheit der Vergangenheit angehören",""
"research_description_superconductorsThatDoNotRequireCooling","Supraleiter bei Raumtemperatur werden viele Technologien, die bisher nur im Labor möglich waren, für jedermann zugänglich machen",""
"research_description_materialsWithUniqueMagneticProperties","Eine Vielzahl einzigartiger elektromagnetischer Verbundwerkstoffe.",""
"research_description_compositeNanomaterials","Die Kombination von Materialien auf der Nanoskala wird einzigartige neue Materialien hervorbringen",""
"research_description_largesizeCarbonNanoconstructions","Herstellung von Graphen, Nanoröhren und anderen Strukturen von unbegrenzter Länge.",""
"research_description_carbonComputers","Mit der neuen Technologie wird Kohlenstoff der wichtigste Ersatz für Silizium in Computern werden",""
"research_description_ultralightHighstrengthMaterials","Materialien, die wesentlich leichter und fester sind als Stahl, Aluminium, Titan und alte Verbundwerkstoffe, werden eine Revolution in der Raumfahrttechnik ermöglichen",""
"research_description_hightemperatureConstructionMaterials","Hitzebeständige Materialien, die Temperaturen standhalten können, die viel höher sind als die auf der Sonnenoberfläche, werden für Antriebssysteme sehr nützlich sein",""
"research_description_recombinationEngine","Rekombinationsmotoren nutzen die Energie der Rekombination von Atomen zu Molekülen",""
"research_description_thermonuclearEnergy","Die Fusionsenergie hat einen langen Weg von der theoretischen Entwicklung bis hin zu betriebsbereiten Reaktoren zurückgelegt.",""
"research_description_safeNuclearEnergy","Entwicklung von Kernreaktoren für den Einsatz im Weltraum und in außerirdischen Kolonien.",""
"research_description_nuclearPowerPlant","Mit unserem gesammelten Wissen werden wir in der Lage sein, einen kompakten Kernreaktor zu bauen.",""
"research_description_nuclearEngine","Ein Kerntriebwerk, das durch Erhitzen des Treibstoffs ohne Oxidation arbeitet.",""
"research_description_compactThermonuclearEnergy","Die Nutzung der Fusionsenergie im Weltraum wird durch die gigantische Größe der Anlagen behindert. Neue Materialien werden es ermöglichen, ihre",""
"research_description_thermonuclearEngine","Das Fusionstriebwerk funktioniert durch Erhitzen des Arbeitskörpers mit Plasma, in dem Fusionsprozesse stattfinden",""
"research_description_thermonuclearPowerPlant","Ein Fusionskraftwerk nach dem Tokamak-Prinzip.",""
"research_description_highpowerLasers","Effiziente Hochleistungslaser ohne Strahldispersion.",""
"research_description_wirelessPowerTransmission","Die Umwandlung, Übertragung und das Empfangen von Energie, durch das Sonnensystem, dank leistungsstarker Laserstrahlen.",""
"research_description_laserEngine","Durch die Umlenkung des externen Laserstrahls in das Triebwerk können wir das Gewicht der Triebwerke mit bodengestützten Lasersystemen erheblich reduzieren",""
"research_description_spaceElevator","Ein Weltraumlift wird es billiger machen, Fracht in den und aus dem Weltraum zu befördern.",""
"research_description_picotechnology","Technologie zur Manipulation der Materie auf atomarer Ebene, neue Horizonte der Präzision, neue Materialien.",""
"research_description_quantumChips","Quantenchips auf Transmonen sind die Grundlage für einen Quantencomputer.",""
"research_description_radiationAbsorbingMaterials","Keine Notwendigkeit mehr für sperrige und teure Bunker zum Schutz vor kosmischer Strahlung",""
"research_description_programmableMatter","Materie, die die von Ihnen gewünschten Formen und Funktionen annehmen kann",""
"research_description_artificialIntelligence","Quantenchips, riesige Datenmengen und neuronale Netze machen künstliche Intelligenz möglich.",""
"research_description_robots","Ein Roboter kann keine Person verletzen oder durch Unterlassung zulassen, dass eine Person verletzt wird. Der Roboter muss alle Befehle befolgen, die ihm der Mensch gibt, außer wenn diese Befehle gegen das Erste Gesetz verstoßen. Der Roboter muss sich um seine Sicherheit in dem Maße kümmern, in dem dies nicht gegen das Erste oder Zweite Gesetz verstößt.",""
"research_description_augmentation","Technische Geräte, die ihrem Träger übermenschliche Kräfte verleihen.",""
"research_description_adaptationOfTheBodyToAdverseConditions","Ob eine Kolonie inmitten der Vulkane von Io oder in der höllischen Atmosphäre der Venus? Es wird möglich werden!",""
"research_description_cryogenics","Die Fähigkeit, die biologischen Prozesse des Menschen zu verlangsamen, ist vergleichbar mit der Anabiose von Amphibien.",""
