"source","target","developer_comments"
"research_stoppingAging","Stop Aging",""
"research_superconductorsThatDoNotRequireCooling","Uncooled Superconductors",""
"research_materialsWithUniqueMagneticProperties","Materials with unique magnetic properties",""
"research_compositeNanomaterials","Composite Nanomaterials",""
"research_largesizeCarbonNanoconstructions","Carbon macrostructures",""
"research_carbonComputers","Carbon electronics",""
"research_ultralightHighstrengthMaterials","Ultralight High-durability Materials",""
"research_hightemperatureConstructionMaterials","High-temperature Construction Materials",""
"research_recombinationEngine","Recombination Engine",""
"research_thermonuclearEnergy","Fusion Energy","GT: Maybe change? The Ingame branch doesn't directly move to fusion energy, first it does others (I.E. Nuclear)"
"research_safeNuclearEnergy","Safe Nuclear Energy",""
"research_nuclearPowerPlant","Nuclear Power Plants",""
"research_nuclearEngine","Nuclear Thrusters",""
"research_compactThermonuclearEnergy","Compact Fusion Energy",""
"research_thermonuclearEngine","Fusion Engine",""
"research_thermonuclearPowerPlant","Fusion Power Plants",""
"research_highpowerLasers","High-power Lasers",""
"research_wirelessPowerTransmission","Wireless Power Transmission",""
"research_laserEngine","Laser Engine",""
"research_spaceElevator","Space Elevator",""
"research_picotechnology","Picotechnology",""
"research_quantumChips","Quantum Computing",""
"research_radiationAbsorbingMaterials","Radiation-absorbing Coatings",""
"research_programmableMatter","Programmable Matter",""
"research_artificialIntelligence","Artificial Intelligence",""
"research_robots","Robots",""
"research_augmentation","Augmentation",""
"research_adaptationOfTheBodyToAdverseConditions","Adaptation of the body to adverse conditions",""
"research_cryogenics","Cryogenics",""
"research_nanofabricator","Nanofabricator",""
"research_replicator","Replicator",""
"research_femtotechnology","Femtotechnology",""
"research_antigravity","Artifical Gravity",""
"research_forceFields","Force Fields",""
"research_productionOfAntimatter","Antimatter Production",""
"research_photonicEngine","Photonic Engines",""
"research_photonicPowerPlant","Antimatter Reactor",""
"research_interstellarShip","Interstellar Travel",""
"research_description_geneticEngineering","Serves to obtain the desired qualities of an altered or genetically modified organism.",""
"research_description_plantsAdaptedToLowGravity","In the solar system, only Venus has gravity like Earth, excluding the giant planets. In all other cases, whether a space station or a colony on a planet or satellite, terrestrial organisms will grow in low gravity.",""
"research_description_biorepository","Biorepositories will store all data on the genetic material of known living beings.",""
"research_description_fabricEngineering","Technology for synthesizing tissues and organs from the DNA of a specific person or creature.",""
"research_description_syntheticMeat","Raising animals for food has been a necessary process for thousands of years. With the new technology, meat can be raised in production",""
"research_description_individualGenomeSequencing","A map of any person's genome will make it possible to identify diseases or mutations at an early stage.",""
"research_description_increaseInLifeExpectancy","The combination of technologies already discovered will make it possible to fill the potential of longevity.",""
"research_description_geneTherapy","Some diseases will be curable in an adult or child even before manifestation.",""
"research_description_nanotechnology","A field of applied science and technology that allows for the control of matter at the level of molecules.",""
"research_description_nanobots","Robots the size of a few molecules, allowing you to perform previously inaccessible tasks.",""
"research_description_nanosensors","Molecular detectors placed in almost any environment and on any surface.",""
"research_description_dnaChip","The next generation of nanosensors capable of receiving information about the health of the wearer.",""
"research_description_nanotechnologyClothing","Clothing that does not require maintenance, capable of maintaining temperature regimes automatically.",""
"research_description_cancerTreatment","The ability to treat many types of cancer.",""
"research_description_stoppingAging","With preventive means, people will be able to live as long as they like. Old age will remain in the past as an archaic disease",""
"research_description_superconductorsThatDoNotRequireCooling","Superconductors at room temperature will make many technologies previously possible only in the laboratory available to everyone",""
"research_description_materialsWithUniqueMagneticProperties","Many unique composite electro-magnetic materials.",""
"research_description_compositeNanomaterials","Combining materials at the nanoscale will make it possible to create unique new materials",""
"research_description_largesizeCarbonNanoconstructions","Production of graphene, nanotubes, and other structures of unlimited length.",""
"research_description_carbonComputers","With new technologies, carbon will become the main substitute for silicon in computers",""
"research_description_ultralightHighstrengthMaterials","Materials much lighter and stronger than steel, aluminum, titanium, and old composite materials will make a revolution in space technology possible",""
"research_description_hightemperatureConstructionMaterials","Heat-resistant materials that can withstand temperatures much higher than on the surface of the Sun will be very useful for building propulsion systems",""
"research_description_recombinationEngine","Recombination engines use the energy of recombining atoms into molecules",""
"research_description_thermonuclearEnergy","Thermonuclear power has come a long way from theoretical developments to working reactors.",""
"research_description_safeNuclearEnergy","Creation of nuclear reactors suitable for use in space and extraterrestrial colonies.",""
"research_description_nuclearPowerPlant","Using the accumulated knowledge, we can build a compact nuclear reactor",""
"research_description_nuclearEngine","Nuclear rocket engine, operating by heating the working body without oxidation.",""
"research_description_compactThermonuclearEnergy","The use of fusion power in space has been hampered by the titanic size of the installations. New materials will make it possible to reduce their",""
"research_description_thermonuclearEngine","The fusion engine works by heating the working body with plasma, in which fusion processes take place",""
"research_description_thermonuclearPowerPlant","A thermonuclear power plant based on the Tokamak principle.",""
"research_description_highpowerLasers","Efficient high-power lasers without beam dispersion.",""
"research_description_wirelessPowerTransmission","Converting, transmitting and receiving energy through the solar system thanks to powerful laser beams.",""
"research_description_laserEngine","By redirecting the external laser beam into the engine, we can significantly reduce the weight of the engines using ground-based laser systems",""
"research_description_spaceElevator","Space elevator will make it cheaper to take cargoes to and from space.",""
"research_description_picotechnology","Technology for manipulating matter at the atomic level, new horizons of precision, new materials.",""
"research_description_quantumChips","Quantum chips on transmons are the basis of a quantum computer.",""
"research_description_radiationAbsorbingMaterials","No need for bulky and expensive shelters to protect against cosmic radiation",""
"research_description_programmableMatter","Matter that is capable of taking the forms and functions you want",""
"research_description_artificialIntelligence","Quantum chips, huge amounts of data, and neural networks make artificial intelligence possible.",""
"research_description_robots","A robot cannot harm a human or allow harm to be done to a human by its inaction. A robot has to obey all orders given by a human except when these orders are contrary to the First Law. The robot has to take care of its safety as far as it is not contrary to First and Second Laws.",""
"research_description_augmentation","Technical devices endowing the wearer with superhuman abilities.",""
"research_description_adaptationOfTheBodyToAdverseConditions","A colony among the volcanoes of Io? Or in the hellish atmosphere of Venus? It will become possible!",""
"research_description_cryogenics","The ability to slow down human biological processes is akin to amphibian anabiosis.",""
"research_description_nanofabricator","A nanomachine capable of creating all kinds of chemical compounds.",""
"research_description_replicator","Prints any object of any shape and any material.",""
"research_description_femtotechnology","Technologies that operate on the very structure of elementary particles.",""
"research_description_antigravity","There will be no need to simulate gravity by centrifugal forces",""
"research_description_forceFields","A force field prevents matter from passing through it at high speed. Will be very useful for protection against meteorites",""
"research_description_productionOfAntimatter","Development of an antimatter mining facility in outer space",""
"research_description_photonicEngine","A rocket engine powered by the energy released by the annihilation of matter and antimatter.",""
"research_description_photonicPowerPlant","When matter and antimatter annihilate, a huge amount of energy is released. It can be used to power the colony's or station's systems",""
"research_description_interstellarShip","Interstellar flight requires a lot of energy, takes a long time, and takes place far from the stars. But with the latest technology, it will finally become real",""
"modifier_life","Life expectancy <b>{life}</>",""
"modifier_production","Production rate <b>{production}%</>",""
"modifier_cure","Treatment speed <b>{cure}%</>",""
"modifier_radiation","Exposure to the radiation <b>{radiation}%</>",""
"modifier_charge","Battery capacity <b>{charge}%</>",""
"modifier_capacity","Tank capacity <b>{capacity}%</>",""
"modifier_materials","Material consumption <b>{materials}%</>",""
"modifier_work","Work rate <b>{work}%</>",""
"modifier_launchingCost","Cost of launching into the orbit <b>{launchingCost}%</>",""
"modifier_shipPower","Thrust-to-weight ratio of shuttles <b>{shipPower}%</>",""
